"Daily Date","Share Code","Year High (GH¢)","Year Low (GH¢)","Previous Closing Price - VWAP (GH¢)","Opening Price (GH¢)","Last Transaction Price (GH¢)","Closing Price - VWAP (GH¢)","Price Change (GH¢)","Closing Bid Price (GH¢)","Closing Offer Price (GH¢)","Total Shares Traded","Total Value Traded (GH¢)"
"07/02/2022","SCB PREF","0.90","0.90","0.90","0.90","0.90","0.90","0","0.82","0.90","0.00","0.00"
"07/02/2022","SIC","0.08","0.08","0.08","0.08","0.08","0.08","0","0.08","","0.00","0.00"
"07/02/2022","SOGEGH","1.20","1.20","1.20","1.20","1.20","1.20","0","1.08","1.20","0.00","0.00"
"07/02/2022","SWL","0.05","0.05","0.05","0.05","0.05","0.05","0","","","0.00","0.00"
"07/02/2022","TBL","0.38","0.34","0.38","0.38","0.38","0.38","0","0.40","","0.00","0.00"
"07/02/2022","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0","","11.92","0.00","0.00"
"07/02/2022","TOTAL","5.02","5.02","5.02","5.02","5.02","5.02","0","","5.02","2,685.00","13,478.70"
"07/02/2022","UNIL","5.89","5.89","5.89","5.89","5.89","5.89","0","","5.89","17,086.00","100,636.54"
"04/02/2022","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0","","","0.00","0.00"
"04/02/2022","ACCESS","3.15","2.85","2.85","2.85","2.85","2.85","0","","2.58","0.00","0.00"
"04/02/2022","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0","","","0.00","0.00"
"04/02/2022","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0","37.00","","0.00","0.00"
"04/02/2022","ALW","0.10","0.10","0.10","0.10","0.10","0.10","0","0.10","","0.00","0.00"
"04/02/2022","BOPP","6.65","6.47","6.65","6.65","6.40","6.47","-0.18","6.00","6.60","13,701.00","88,586.60"
"04/02/2022","CAL","0.87","0.80","0.80","0.80","0.80","0.80","0","0.80","0.85","3,436.00","2,748.80"
"04/02/2022","CLYD","0.03","0.03","0.03","0.03","0.03","0.03","0","","","0.00","0.00"
"04/02/2022","CMLT","0.11","0.11","0.11","0.11","0.11","0.11","0","","0.10","0.00","0.00"
"04/02/2022","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0","","","0.00","0.00"
"04/02/2022","DASPHARMA","0.40","0.40","0.40","0.40","0.40","0.40","0","","0.40","0.00","0.00"
"04/02/2022","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0","","0.09","0.00","0.00"
"04/02/2022","EGH","7.60","7.60","7.60","7.60","7.60","7.60","0","","7.60","4,012.00","30,491.20"
"04/02/2022","EGL","3.00","2.79","3.00","3.00","3.00","3.00","0","","3.00","0.00","0.00"
"04/02/2022","ETI","0.14","0.13","0.13","0.13","0.13","0.13","0","","0.13","211.00","27.43"
"04/02/2022","FML","4.00","3.00","3.00","3.00","3.00","3.00","0","","3.00","135.00","405.00"
"04/02/2022","GCB","5.24","5.20","5.20","5.20","5.20","5.20","0","","","4,137.00","21,512.40"
"04/02/2022","GGBL","1.80","1.80","1.80","1.80","1.80","1.80","0","","1.80","5.00","9.00"
"04/02/2022","GLD","108.60","108.60","108.60","108.60","108.60","108.60","0","108.60","","0.00","0.00"
"04/02/2022","GOIL","1.82","1.82","1.82","1.82","1.82","1.82","0","","1.82","800.00","1,456.00"
"04/02/2022","GSR","9.50","9.50","9.50","9.50","9.50","9.50","0","","","0.00","0.00"
"04/02/2022","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0","","","0.00","0.00"
"04/02/2022","IIL","0.05","0.05","0.05","0.05","0.05","0.05","0","","0.05","0.00","0.00"
"04/02/2022","MAC","5.39","5.39","5.39","5.39","5.39","5.39","0","","","0.00","0.00"
"04/02/2022","MMH","0.11","0.11","0.11","0.11","0.11","0.11","0","","","0.00","0.00"
"04/02/2022","MTNGH","1.11","1.06","1.08","1.08","1.08","1.08","0","1.08","1.15","1,032.00","1,114.56"
"04/02/2022","PBC","0.03","0.02","0.02","0.02","0.02","0.02","0","","0.02","0.00","0.00"
"04/02/2022","POP","0.65","0.65","0.65","0.65","0.65","0.65","0","","","0.00","0.00"
"04/02/2022","RBGH","0.60","0.60","0.60","0.60","0.60","0.60","0","0.58","0.60","0.00","0.00"
"04/02/2022","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0","","","0.00","0.00"
"04/02/2022","SCB","20.30","20.30","20.30","20.30","20.30","20.30","0","20.30","","0.00","0.00"
"04/02/2022","SCB PREF","0.90","0.90","0.90","0.90","0.90","0.90","0","0.82","0.90","619.00","557.10"
"04/02/2022","SIC","0.08","0.08","0.08","0.08","0.08","0.08","0","0.08","","0.00","0.00"
"04/02/2022","SOGEGH","1.20","1.20","1.20","1.20","1.20","1.20","0","1.08","1.20","0.00","0.00"
"04/02/2022","SWL","0.05","0.05","0.05","0.05","0.05","0.05","0","","","0.00","0.00"
"04/02/2022","TBL","0.38","0.34","0.38","0.38","0.38","0.38","0","0.40","","0.00","0.00"
"04/02/2022","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0","","11.92","1.00","11.92"
"04/02/2022","TOTAL","5.02","5.02","5.02","5.02","5.02","5.02","0","","5.02","0.00","0.00"
"04/02/2022","UNIL","5.89","5.89","5.89","5.89","5.89","5.89","0","","5.89","17.00","100.13"
"03/02/2022","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0","","","0.00","0.00"
"03/02/2022","ACCESS","3.15","2.85","2.85","2.85","2.85","2.85","0","","2.58","0.00","0.00"
"03/02/2022","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0","","","0.00","0.00"
"03/02/2022","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0","37.00","","0.00","0.00"
"03/02/2022","ALW","0.10","0.10","0.10","0.10","0.10","0.10","0","0.10","","0.00","0.00"
"03/02/2022","BOPP","6.65","6.65","6.65","6.65","6.65","6.65","0","6.00","6.60","0.00","0.00"
"03/02/2022","CAL","0.87","0.80","0.80","0.80","0.80","0.80","0","0.80","0.85","812.00","649.60"
"03/02/2022","CLYD","0.03","0.03","0.03","0.03","0.03","0.03","0","","","0.00","0.00"
"03/02/2022","CMLT","0.11","0.11","0.11","0.11","0.11","0.11","0","","0.10","0.00","0.00"
"03/02/2022","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0","","","0.00","0.00"
"03/02/2022","DASPHARMA","0.40","0.40","0.40","0.40","0.40","0.40","0","","0.40","0.00","0.00"
"03/02/2022","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0","","0.09","0.00","0.00"
"03/02/2022","EGH","7.60","7.60","7.60","7.60","7.60","7.60","0","","7.60","0.00","0.00"
"03/02/2022","EGL","3.00","2.79","3.00","3.00","3.00","3.00","0","","3.00","60.00","180.00"
"03/02/2022","ETI","0.14","0.13","0.13","0.13","0.13","0.13","0","","0.13","10,455.00","1,359.15"
"03/02/2022","FML","4.00","3.00","3.00","3.00","3.00","3.00","0","","3.00","2.00","6.00"
"03/02/2022","GCB","5.24","5.20","5.20","5.20","5.20","5.20","0","","","2,859.00","14,866.80"
"03/02/2022","GGBL","1.80","1.80","1.80","1.80","1.80","1.80","0","","1.80","0.00","0.00"
"03/02/2022","GLD","108.60","108.60","108.60","108.60","108.60","108.60","0","108.60","","0.00","0.00"
"03/02/2022","GOIL","1.82","1.82","1.82","1.82","1.82","1.82","0","","1.82","0.00","0.00"
"03/02/2022","GSR","9.50","9.50","9.50","9.50","9.50","9.50","0","","","0.00","0.00"
"03/02/2022","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0","","","0.00","0.00"
"03/02/2022","IIL","0.05","0.05","0.05","0.05","0.05","0.05","0","","0.05","0.00","0.00"
"03/02/2022","MAC","5.39","5.39","5.39","5.39","5.39","5.39","0","","","0.00","0.00"
"03/02/2022","MMH","0.11","0.11","0.11","0.11","0.11","0.11","0","","","0.00","0.00"
"03/02/2022","MTNGH","1.11","1.06","1.09","1.09","1.08","1.08","-0.01","1.08","1.15","2,637,208.00","2,848,202.20"
"03/02/2022","PBC","0.03","0.02","0.02","0.02","0.02","0.02","0","","0.02","0.00","0.00"
"03/02/2022","POP","0.65","0.65","0.65","0.65","0.65","0.65","0","","","0.00","0.00"
"03/02/2022","RBGH","0.60","0.60","0.60","0.60","0.60","0.60","0","0.58","0.60","254.00","152.40"
"03/02/2022","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0","","","0.00","0.00"
"03/02/2022","SCB","20.30","20.30","20.30","20.30","20.30","20.30","0","20.30","","220.00","4,466.00"
"03/02/2022","SCB PREF","0.90","0.90","0.90","0.90","0.90","0.90","0","0.82","0.90","0.00","0.00"
"03/02/2022","SIC","0.08","0.08","0.08","0.08","0.08","0.08","0","0.08","","0.00","0.00"
"03/02/2022","SOGEGH","1.20","1.20","1.20","1.20","1.20","1.20","0","1.08","1.20","150.00","180.00"
"03/02/2022","SWL","0.05","0.05","0.05","0.05","0.05","0.05","0","","","0.00","0.00"
"03/02/2022","TBL","0.38","0.34","0.38","0.38","0.38","0.38","0","0.40","","0.00","0.00"
"03/02/2022","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0","","11.92","0.00","0.00"
"03/02/2022","TOTAL","5.02","5.02","5.02","5.02","5.02","5.02","0","","5.02","200.00","1,004.00"
"03/02/2022","UNIL","5.89","5.89","5.89","5.89","5.89","5.89","0","","5.89","0.00","0.00"
"02/02/2022","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0","","","0.00","0.00"
"02/02/2022","ACCESS","3.15","2.85","2.85","2.85","2.85","2.85","0","","2.85","0.00","0.00"
"02/02/2022","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0","","","0.00","0.00"
"02/02/2022","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0","37.00","","0.00","0.00"
"02/02/2022","ALW","0.10","0.10","0.10","0.10","0.10","0.10","0","0.10","","0.00","0.00"
"02/02/2022","BOPP","6.65","6.65","6.65","6.65","6.65","6.65","0","6.00","6.60","0.00","0.00"
"02/02/2022","CAL","0.87","0.80","0.80","0.80","0.80","0.80","0","","0.85","2,002,147.00","1,601,717.60"
"02/02/2022","CLYD","0.03","0.03","0.03","0.03","0.03","0.03","0","","","0.00","0.00"
"02/02/2022","CMLT","0.11","0.11","0.11","0.11","0.11","0.11","0","","0.10","0.00","0.00"
"02/02/2022","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0","","","0.00","0.00"
"02/02/2022","DASPHARMA","0.40","0.40","0.40","0.40","0.40","0.40","0","","0.40","0.00","0.00"
"02/02/2022","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0","","0.09","0.00","0.00"
"02/02/2022","EGH","7.60","7.60","7.60","7.60","7.60","7.60","0","","7.60","15.00","114.00"
"02/02/2022","EGL","3.00","2.79","3.00","3.00","3.00","3.00","0","3.00","","800.00","2,400.00"
"02/02/2022","ETI","0.14","0.13","0.13","0.13","0.13","0.13","0","0.13","","0.00","0.00"
"02/02/2022","FML","4.00","3.00","3.00","3.00","3.00","3.00","0","","3.00","6.00","18.00"
"02/02/2022","GCB","5.24","5.20","5.24","5.24","5.24","5.20","-0.04","5.24","","178,419.00","927,830.96"
"02/02/2022","GGBL","1.80","1.80","1.80","1.80","1.80","1.80","0","","1.98","0.00","0.00"
"02/02/2022","GLD","108.60","108.60","108.60","108.60","108.60","108.60","0","108.60","","0.00","0.00"
"02/02/2022","GOIL","1.82","1.82","1.82","1.82","1.82","1.82","0","","1.82","329.00","598.78"
"02/02/2022","GSR","9.50","9.50","9.50","9.50","9.50","9.50","0","","","0.00","0.00"
"02/02/2022","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0","","","0.00","0.00"
"02/02/2022","IIL","0.05","0.05","0.05","0.05","0.05","0.05","0","","0.05","0.00","0.00"
"02/02/2022","MAC","5.39","5.39","5.39","5.39","5.39","5.39","0","","","0.00","0.00"
"02/02/2022","MMH","0.11","0.11","0.11","0.11","0.11","0.11","0","","","0.00","0.00"
"02/02/2022","MTNGH","1.11","1.06","1.11","1.11","1.09","1.09","-0.02","1.09","1.11","13,656.00","14,908.86"
"02/02/2022","PBC","0.03","0.02","0.02","0.02","0.02","0.02","0","","0.02","0.00","0.00"
"02/02/2022","POP","0.65","0.65","0.65","0.65","0.65","0.65","0","","","0.00","0.00"
"02/02/2022","RBGH","0.60","0.60","0.60","0.60","0.60","0.60","0","0.60","","0.00","0.00"
"02/02/2022","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0","","","0.00","0.00"
"02/02/2022","SCB","20.30","20.30","20.30","20.30","20.30","20.30","0","20.30","","23.00","466.90"
"02/02/2022","SCB PREF","0.90","0.90","0.90","0.90","0.90","0.90","0","0.82","0.90","0.00","0.00"
"02/02/2022","SIC","0.08","0.08","0.08","0.08","0.08","0.08","0","0.08","","0.00","0.00"
"02/02/2022","SOGEGH","1.20","1.20","1.20","1.20","1.20","1.20","0","1.08","1.20","0.00","0.00"
"02/02/2022","SWL","0.05","0.05","0.05","0.05","0.05","0.05","0","","","0.00","0.00"
"02/02/2022","TBL","0.38","0.34","0.38","0.38","0.38","0.38","0","0.40","","0.00","0.00"
"02/02/2022","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0","","11.92","0.00","0.00"
"02/02/2022","TOTAL","5.02","5.02","5.02","5.02","5.02","5.02","0","","5.02","0.00","0.00"
"02/02/2022","UNIL","5.89","5.89","5.89","5.89","5.89","5.89","0","","5.89","0.00","0.00"
"01/02/2022","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0","","","0.00","0.00"
"01/02/2022","ACCESS","3.15","2.85","2.85","2.85","2.85","2.85","0","","2.85","0.00","0.00"
"01/02/2022","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0","","","0.00","0.00"
"01/02/2022","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0","37.00","","0.00","0.00"
"01/02/2022","ALW","0.10","0.10","0.10","0.10","0.10","0.10","0","0.10","","0.00","0.00"
"01/02/2022","BOPP","6.65","6.65","6.65","6.65","6.65","6.65","0","","6.60","0.00","0.00"
"01/02/2022","CAL","0.87","0.80","0.82","0.82","0.80","0.80","-0.02","0.80","0.85","1,017,143.00","814,051.72"
"01/02/2022","CLYD","0.03","0.03","0.03","0.03","0.03","0.03","0","","0.03","0.00","0.00"
"01/02/2022","CMLT","0.11","0.11","0.11","0.11","0.11","0.11","0","","0.10","0.00","0.00"
"01/02/2022","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0","","","0.00","0.00"
"01/02/2022","DASPHARMA","0.40","0.40","0.40","0.40","0.40","0.40","0","","0.40","0.00","0.00"
"01/02/2022","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0","","0.09","0.00","0.00"
"01/02/2022","EGH","7.60","7.60","7.60","7.60","7.60","7.60","0","","7.60","0.00","0.00"
"01/02/2022","EGL","3.00","2.79","3.00","3.00","3.00","3.00","0","3.00","","0.00","0.00"
"01/02/2022","ETI","0.14","0.13","0.13","0.13","0.13","0.13","0","0.13","","0.00","0.00"
"01/02/2022","FML","4.00","3.00","3.00","3.00","3.00","3.00","0","","3.00","0.00","0.00"
"01/02/2022","GCB","5.24","5.24","5.24","5.24","5.24","5.24","0","","5.24","796.00","4,171.04"
"01/02/2022","GGBL","1.80","1.80","1.80","1.80","1.80","1.80","0","","1.80","206.00","370.80"
"01/02/2022","GLD","108.60","108.60","108.60","108.60","108.60","108.60","0","108.60","","0.00","0.00"
"01/02/2022","GOIL","1.82","1.82","1.82","1.82","1.82","1.82","0","","1.82","40.00","72.80"
"01/02/2022","GSR","9.50","9.50","9.50","9.50","9.50","9.50","0","","","0.00","0.00"
"01/02/2022","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0","","","0.00","0.00"
"01/02/2022","IIL","0.05","0.05","0.05","0.05","0.05","0.05","0","","0.05","0.00","0.00"
"01/02/2022","MAC","5.39","5.39","5.39","5.39","5.39","5.39","0","","","0.00","0.00"
"01/02/2022","MMH","0.11","0.11","0.11","0.11","0.11","0.11","0","","","0.00","0.00"
"01/02/2022","MTNGH","1.11","1.06","1.11","1.11","1.11","1.11","0","1.03","1.11","6,289.00","6,980.79"
"01/02/2022","PBC","0.03","0.02","0.02","0.02","0.02","0.02","0","","0.02","0.00","0.00"
"01/02/2022","POP","0.65","0.65","0.65","0.65","0.65","0.65","0","","","0.00","0.00"
"01/02/2022","RBGH","0.60","0.60","0.60","0.60","0.60","0.60","0","0.60","","0.00","0.00"
"01/02/2022","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0","","","0.00","0.00"
"01/02/2022","SCB","20.30","20.30","20.30","20.30","20.30","20.30","0","","","1,715.00","34,814.50"
"01/02/2022","SCB PREF","0.90","0.90","0.90","0.90","0.90","0.90","0","0.82","0.90","0.00","0.00"
"01/02/2022","SIC","0.08","0.08","0.08","0.08","0.08","0.08","0","0.08","","0.00","0.00"
"01/02/2022","SOGEGH","1.20","1.20","1.20","1.20","1.20","1.20","0","1.08","1.20","0.00","0.00"
"01/02/2022","SWL","0.05","0.05","0.05","0.05","0.05","0.05","0","","","0.00","0.00"
"01/02/2022","TBL","0.38","0.34","0.38","0.38","0.38","0.38","0","0.40","","0.00","0.00"
"01/02/2022","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0","","11.92","0.00","0.00"
"01/02/2022","TOTAL","5.02","5.02","5.02","5.02","5.02","5.02","0","","5.02","1,980.00","9,939.60"
"01/02/2022","UNIL","5.89","5.89","5.89","5.89","5.89","5.89","0","","5.89","0.00","0.00"
"31/01/2022","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0","","","0.00","0.00"
"31/01/2022","ACCESS","3.15","2.85","2.85","2.85","2.85","2.85","0","","2.85","1,705.00","4,859.25"
"31/01/2022","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0","","","0.00","0.00"
"31/01/2022","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0","37.00","","0.00","0.00"
"31/01/2022","ALW","0.10","0.10","0.10","0.10","0.10","0.10","0","0.10","","0.00","0.00"
"31/01/2022","BOPP","6.65","6.65","6.65","6.65","6.65","6.65","0","","6.65","0.00","0.00"
"31/01/2022","CAL","0.87","0.82","0.82","0.82","0.82","0.82","0","0.82","0.85","1,957.00","1,604.74"
"31/01/2022","CLYD","0.03","0.03","0.03","0.03","0.03","0.03","0","","0.03","110.00","3.30"
"31/01/2022","CMLT","0.11","0.11","0.11","0.11","0.11","0.11","0","","0.10","0.00","0.00"
"31/01/2022","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0","","","0.00","0.00"
"31/01/2022","DASPHARMA","0.40","0.40","0.40","0.40","0.40","0.40","0","","0.40","0.00","0.00"
"31/01/2022","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0","","0.09","0.00","0.00"
"31/01/2022","EGH","7.60","7.60","7.60","7.60","7.60","7.60","0","6.84","7.60","1.00","7.60"
"31/01/2022","EGL","3.00","2.79","3.00","3.00","3.00","3.00","0","3.00","","0.00","0.00"
"31/01/2022","ETI","0.14","0.13","0.13","0.13","0.13","0.13","0","","0.13","265.00","34.45"
"31/01/2022","FML","4.00","3.00","3.00","3.00","3.00","3.00","0","","3.00","540.00","1,620.00"
"31/01/2022","GCB","5.24","5.24","5.24","5.24","5.24","5.24","0","5.24","","2,151.00","11,271.24"
"31/01/2022","GGBL","1.80","1.80","1.80","1.80","1.80","1.80","0","1.80","1.98","0.00","0.00"
"31/01/2022","GLD","108.60","108.60","108.60","108.60","108.60","108.60","0","108.60","","0.00","0.00"
"31/01/2022","GOIL","1.82","1.82","1.82","1.82","1.82","1.82","0","","1.82","1,318.00","2,398.76"
"31/01/2022","GSR","9.50","9.50","9.50","9.50","9.50","9.50","0","","","0.00","0.00"
"31/01/2022","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0","","","0.00","0.00"
"31/01/2022","IIL","0.05","0.05","0.05","0.05","0.05","0.05","0","","0.05","0.00","0.00"
"31/01/2022","MAC","5.39","5.39","5.39","5.39","5.39","5.39","0","","","0.00","0.00"
"31/01/2022","MMH","0.11","0.11","0.11","0.11","0.11","0.11","0","","","0.00","0.00"
"31/01/2022","MTNGH","1.11","1.06","1.11","1.11","1.11","1.11","0","1.03","1.10","1,085.00","1,194.00"
"31/01/2022","PBC","0.03","0.02","0.02","0.02","0.02","0.02","0","","0.02","100.00","2.00"
"31/01/2022","POP","0.65","0.65","0.65","0.65","0.65","0.65","0","","","0.00","0.00"
"31/01/2022","RBGH","0.60","0.60","0.60","0.60","0.60","0.60","0","0.60","0.65","0.00","0.00"
"31/01/2022","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0","","","0.00","0.00"
"31/01/2022","SCB","20.30","20.30","20.30","20.30","20.30","20.30","0","20.30","","0.00","0.00"
"31/01/2022","SCB PREF","0.90","0.90","0.90","0.90","0.90","0.90","0","","0.90","0.00","0.00"
"31/01/2022","SIC","0.08","0.08","0.08","0.08","0.08","0.08","0","0.08","","3,700.00","296.00"
"31/01/2022","SOGEGH","1.20","1.20","1.20","1.20","1.20","1.20","0","","1.20","350.00","420.00"
"31/01/2022","SWL","0.05","0.05","0.05","0.05","0.05","0.05","0","","","0.00","0.00"
"31/01/2022","TBL","0.38","0.34","0.38","0.38","0.38","0.38","0","0.40","","0.00","0.00"
"31/01/2022","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0","","11.92","0.00","0.00"
"31/01/2022","TOTAL","5.02","5.02","5.02","5.02","5.02","5.02","0","","5.02","223.00","1,119.46"
"31/01/2022","UNIL","5.89","5.89","5.89","5.89","5.89","5.89","0","","5.89","0.00","0.00"
"28/01/2022","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0","","","0.00","0.00"
"28/01/2022","ACCESS","3.15","2.85","2.85","2.85","2.85","2.85","0","","2.85","300.00","855.00"
"28/01/2022","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0","","","0.00","0.00"
"28/01/2022","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0","37.00","","0.00","0.00"
"28/01/2022","ALW","0.10","0.10","0.10","0.10","0.10","0.10","0","0.10","","0.00","0.00"
"28/01/2022","BOPP","6.65","6.65","6.65","6.65","6.65","6.65","0","","6.65","0.00","0.00"
"28/01/2022","CAL","0.87","0.82","0.82","0.82","0.82","0.82","0","","0.82","101,027.00","82,842.14"
"28/01/2022","CLYD","0.03","0.03","0.03","0.03","0.03","0.03","0","","0.03","0.00","0.00"
"28/01/2022","CMLT","0.11","0.11","0.11","0.11","0.11","0.11","0","","0.10","0.00","0.00"
"28/01/2022","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0","0.02","","0.00","0.00"
"28/01/2022","DASPHARMA","0.40","0.40","0.40","0.40","0.40","0.40","0","","0.40","0.00","0.00"
"28/01/2022","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0","","0.09","0.00","0.00"
"28/01/2022","EGH","7.60","7.60","7.60","7.60","7.60","7.60","0","6.84","7.60","131.00","995.60"
"28/01/2022","EGL","3.00","2.79","3.00","3.00","3.00","3.00","0","3.00","","0.00","0.00"
"28/01/2022","ETI","0.14","0.13","0.14","0.14","0.14","0.13","-0.01","0.14","","206,841.00","27,006.65"
"28/01/2022","FML","4.00","3.00","3.00","3.00","3.00","3.00","0","","3.00","100.00","300.00"
"28/01/2022","GCB","5.24","5.24","5.24","5.24","5.24","5.24","0","","5.24","5.00","26.20"
"28/01/2022","GGBL","1.80","1.80","1.80","1.80","1.80","1.80","0","1.80","1.98","0.00","0.00"
"28/01/2022","GLD","108.60","108.60","108.60","108.60","108.60","108.60","0","108.60","","0.00","0.00"
"28/01/2022","GOIL","1.82","1.82","1.82","1.82","1.82","1.82","0","","1.82","5,075.00","9,236.50"
"28/01/2022","GSR","9.50","9.50","9.50","9.50","9.50","9.50","0","","","0.00","0.00"
"28/01/2022","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0","","","0.00","0.00"
"28/01/2022","IIL","0.05","0.05","0.05","0.05","0.05","0.05","0","","0.05","0.00","0.00"
"28/01/2022","MAC","5.39","5.39","5.39","5.39","5.39","5.39","0","","","0.00","0.00"
"28/01/2022","MMH","0.11","0.11","0.11","0.11","0.11","0.11","0","","","0.00","0.00"
"28/01/2022","MTNGH","1.11","1.06","1.11","1.11","1.11","1.11","0","1.03","1.11","644,450.00","715,339.50"
"28/01/2022","PBC","0.03","0.02","0.02","0.02","0.02","0.02","0","","0.02","0.00","0.00"
"28/01/2022","POP","0.65","0.65","0.65","0.65","0.65","0.65","0","","","0.00","0.00"
"28/01/2022","RBGH","0.60","0.60","0.60","0.60","0.60","0.60","0","0.60","0.65","0.00","0.00"
"28/01/2022","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0","","","0.00","0.00"
"28/01/2022","SCB","20.30","20.30","20.30","20.30","20.30","20.30","0","20.30","","0.00","0.00"
"28/01/2022","SCB PREF","0.90","0.90","0.90","0.90","0.90","0.90","0","","0.90","0.00","0.00"
"28/01/2022","SIC","0.08","0.08","0.08","0.08","0.08","0.08","0","0.08","","1,000.00","80.00"
"28/01/2022","SOGEGH","1.20","1.20","1.20","1.20","1.20","1.20","0","","1.20","1,230.00","1,476.00"
"28/01/2022","SWL","0.05","0.05","0.05","0.05","0.05","0.05","0","","","0.00","0.00"
"28/01/2022","TBL","0.38","0.34","0.38","0.38","0.38","0.38","0","0.40","","0.00","0.00"
"28/01/2022","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0","","11.92","0.00","0.00"
"28/01/2022","TOTAL","5.02","5.02","5.02","5.02","5.02","5.02","0","","5.02","0.00","0.00"
"28/01/2022","UNIL","5.89","5.89","5.89","5.89","5.89","5.89","0","","5.89","0.00","0.00"
"27/01/2022","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0","","","0.00","0.00"
"27/01/2022","ACCESS","3.15","2.85","3.15","3.15","2.85","2.85","-0.3","","2.85","1,000.00","2,850.00"
"27/01/2022","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0","","","0.00","0.00"
"27/01/2022","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0","37.00","","0.00","0.00"
"27/01/2022","ALW","0.10","0.10","0.10","0.10","0.10","0.10","0","","0.10","0.00","0.00"
"27/01/2022","BOPP","6.65","6.65","6.65","6.65","6.65","6.65","0","","6.65","0.00","0.00"
"27/01/2022","CAL","0.87","0.82","0.82","0.82","0.82","0.82","0","","0.82","33,770.00","27,691.40"
"27/01/2022","CLYD","0.03","0.03","0.03","0.03","0.03","0.03","0","","0.03","0.00","0.00"
"27/01/2022","CMLT","0.11","0.11","0.11","0.11","0.11","0.11","0","","0.10","0.00","0.00"
"27/01/2022","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0","0.02","","0.00","0.00"
"27/01/2022","DASPHARMA","0.40","0.40","0.40","0.40","0.40","0.40","0","","0.40","0.00","0.00"
"27/01/2022","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0","","0.09","0.00","0.00"
"27/01/2022","EGH","7.60","7.60","7.60","7.60","7.60","7.60","0","6.84","7.60","556.00","4,225.60"
"27/01/2022","EGL","3.00","2.79","3.00","3.00","3.00","3.00","0","3.00","","0.00","0.00"
"27/01/2022","ETI","0.14","0.14","0.14","0.14","0.14","0.14","0","0.13","","736,760.00","100,506.54"
"27/01/2022","FML","4.00","3.00","3.22","3.22","3.00","3.00","-0.22","","3.22","10,530.00","31,590.00"
"27/01/2022","GCB","5.24","5.24","5.24","5.24","5.24","5.24","0","","5.24","5,111.00","26,781.64"
"27/01/2022","GGBL","1.80","1.80","1.80","1.80","1.80","1.80","0","1.80","","0.00","0.00"
"27/01/2022","GLD","108.60","108.60","108.60","108.60","108.60","108.60","0","108.60","","0.00","0.00"
